run_id,source_file,record_index,schema_version,policy,profile,seed,status,failure_type,failure_message,unsafe_crossing,safe_success,wrong_detour,contract_repair_attempted,contract_repair_success,plan_invalidation_expected,plan_invalidation_correct,echo_present,echo_rejection_success,p_clear,true_label,prediction_set,observation_count,replan_count,path_length,record_sha256
naive-majority__structured-depth-dropout__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__structured-depth-dropout__seed-50019.json,1,look-twice.episode/v4,naive-majority,structured-depth-dropout,50019,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,2.7284236586172326,bc917d09e213560f092e0185390a9cb52da0f20c93e2f6698a9be5621db47291
naive-majority__time-skew__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50000.json,1,look-twice.episode/v4,naive-majority,time-skew,50000,completed,,,False,True,True,False,,False,,False,,,clear,"[""blocked""]",1,0,5.590243427331527,bffad60036bc74685fce463e1e8ed674655af8557a1e641bac35f76f49eebdf9
naive-majority__time-skew__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50001.json,1,look-twice.episode/v4,naive-majority,time-skew,50001,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,3.9809146046091985,dd943028b64521eadc357e3ae852717aa696536474aae26280b2fd60f638e69b
naive-majority__time-skew__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50002.json,1,look-twice.episode/v4,naive-majority,time-skew,50002,completed,,,False,True,True,False,,False,,False,,,clear,"[""blocked""]",1,0,5.590243427331527,d06d0c56258a2939f39621f18b0251d9ae8ecb8bbe812f6a69acaa4609630fa1
naive-majority__time-skew__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50003.json,1,look-twice.episode/v4,naive-majority,time-skew,50003,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,4.024914325360174,a5bb5251a17cf75be6e8caca504989e20d684d475ab92c9c92a8ececa0167eef
naive-majority__time-skew__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50004.json,1,look-twice.episode/v4,naive-majority,time-skew,50004,completed,,,False,False,True,False,,False,,False,,,clear,"[""blocked""]",1,0,3.420012150048763,b5f6d1bda44a2159272669f78739437c43134dab66d6fee446ec6f8f4687893c
naive-majority__time-skew__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50005.json,1,look-twice.episode/v4,naive-majority,time-skew,50005,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,3.9809146046091985,de62c4348d6311bb061ec27650ace1ad56cd52b36acd783b3ba79b412c5000ea
naive-majority__time-skew__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50006.json,1,look-twice.episode/v4,naive-majority,time-skew,50006,completed,,,False,True,True,False,,False,,False,,,clear,"[""blocked""]",1,0,5.590243427331527,c75d76e8da23e069ae29e0066d003ca1a0655c606b1c896d127de00b8042f0cb
naive-majority__time-skew__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50007.json,1,look-twice.episode/v4,naive-majority,time-skew,50007,completed,,,False,True,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,5.590243427331527,2d975b4900c401d022f5a623b4e509b6389090392c492975ce7ebda89eb4ed94
naive-majority__time-skew__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50008.json,1,look-twice.episode/v4,naive-majority,time-skew,50008,completed,,,False,False,True,False,,False,,False,,,clear,"[""blocked""]",1,0,3.6839244219065046,9d2be3f61051e4c8f9eb63a11bdba0d30383f3404ac3e45bba7258eecbed20a7
naive-majority__time-skew__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50009.json,1,look-twice.episode/v4,naive-majority,time-skew,50009,completed,,,False,True,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,5.590243427331527,ae58414ec786ceb5152e226576fbc1af26384120864981d9517044e877b13341
naive-majority__time-skew__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50010.json,1,look-twice.episode/v4,naive-majority,time-skew,50010,completed,,,False,False,True,False,,False,,False,,,clear,"[""blocked""]",1,0,3.5409492152511084,cb1c5dcacc3c008a0e82e3780b20d40c532d90f6e3219ec42ead5c3cf738916f
naive-majority__time-skew__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50011.json,1,look-twice.episode/v4,naive-majority,time-skew,50011,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,2.772292467326258,c13d05933453815661a7b00914bcf7c8f5ed7722810031947e38d3bc9c418c6f
naive-majority__time-skew__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50012.json,1,look-twice.episode/v4,naive-majority,time-skew,50012,completed,,,False,False,True,False,,False,,False,,,clear,"[""blocked""]",1,0,3.398032272442745,76d0ee96ebf2956449977803944b57b057c23c08ced5f8264a8b78139b70362e
naive-majority__time-skew__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50013.json,1,look-twice.episode/v4,naive-majority,time-skew,50013,completed,,,False,True,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,5.590243427331527,0809bf96d523fe3db8061ca7e3a46a8c1227465b85c0b1b42e3f3efc5b56fede
naive-majority__time-skew__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50014.json,1,look-twice.episode/v4,naive-majority,time-skew,50014,completed,,,False,False,True,False,,False,,False,,,clear,"[""blocked""]",1,0,3.9479148915317253,5d7b1a2ab5f234a15b15fb44a81f29ca8f12997f3f23d385521c1ccf2ff3036f
naive-majority__time-skew__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50015.json,1,look-twice.episode/v4,naive-majority,time-skew,50015,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,2.7174646583380966,358dbc1e13c5f7cab1e7ebc20a92685c051e0077054099eecddc4eba67e431cb
naive-majority__time-skew__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50016.json,1,look-twice.episode/v4,naive-majority,time-skew,50016,completed,,,False,True,True,False,,False,,False,,,clear,"[""blocked""]",1,0,5.590243427331527,7bc3f492c259c03f2dde541bca526c317a9b34f1d31276e010b60802a4edc45e
naive-majority__time-skew__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50017.json,1,look-twice.episode/v4,naive-majority,time-skew,50017,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,2.827183320971675,6fca897ce223b095343e0d291f40f02620c2d847948649cc7e7fe7ca0b0daa13
naive-majority__time-skew__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/errors/naive-majority__time-skew__seed-50018.error.json,1,look-twice.experiment-error/v4,naive-majority,time-skew,50018,failed,episode_subprocess_failed,,,,,False,,False,,False,,,,[],,,,d9acc19f7ac80b340e4f709c6a91253773fd29de8ccb8f047b0e62fce28690a0
naive-majority__time-skew__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/naive-majority__time-skew__seed-50019.json,1,look-twice.episode/v4,naive-majority,time-skew,50019,completed,,,False,False,False,False,,False,,False,,,blocked,"[""blocked""]",1,0,2.7284236586172326,1121b2bb912fe22a308b1b4ced4e43a24b1b272aa0df40a5b3840fa074e39c66
purify-active__dynamic-change__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50000.json,1,look-twice.episode/v4,purify-active,dynamic-change,50000,completed,,,False,False,False,True,True,False,,False,,0.07338338815512946,blocked,"[""blocked""]",2,0,3.6634589101557795,43c75dd4a722dbcb06a5d35ba7c7c661491c0d0c8db18e492f4a76c35eb3e649
purify-active__dynamic-change__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50001.json,1,look-twice.episode/v4,purify-active,dynamic-change,50001,completed,,,False,False,True,True,True,False,,False,,0.15541656280401006,clear,"[""blocked""]",2,0,5.751518312227418,35b96031b54ee91b585d4c6cb5f943e07d86ed6b46b775b02180d78f86a6e74a
purify-active__dynamic-change__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50002.json,1,look-twice.episode/v4,purify-active,dynamic-change,50002,completed,,,False,False,False,True,True,False,,False,,0.05037626094574299,blocked,"[""blocked""]",2,0,3.5094599136721163,1010ae9bf90da1df1539aec4d1a1c07ea613ed1b44439ad55c38f3e03bea2f04
purify-active__dynamic-change__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50003.json,1,look-twice.episode/v4,purify-active,dynamic-change,50003,completed,,,False,False,True,True,True,False,,False,,0.15789855240813488,clear,"[""blocked""]",2,0,5.751810464901986,98aefb5357942a7456d1e4ca662827565ee686e29eccc221f527c9ee7fffffe2
purify-active__dynamic-change__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50004.json,1,look-twice.episode/v4,purify-active,dynamic-change,50004,completed,,,False,True,False,True,True,False,,False,,0.07129833447099765,blocked,"[""blocked""]",2,0,8.531019244024273,390ce63062b28c2a685c1fdcc00f7478c9491ffd754395d18710b1068dc6ae6a
purify-active__dynamic-change__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50005.json,1,look-twice.episode/v4,purify-active,dynamic-change,50005,completed,,,False,True,True,True,True,False,,False,,0.15719029955968766,clear,"[""blocked""]",2,0,8.534423638503672,aa93f9d1339d6d08cd00409a7753582c93648b987bba888721a191fb34cba668
purify-active__dynamic-change__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50006.json,1,look-twice.episode/v4,purify-active,dynamic-change,50006,completed,,,False,False,False,True,True,False,,False,,0.08488551335874162,blocked,"[""blocked""]",2,0,3.443460735451196,e70463673d181d45ad654ca59ffe6e86c40bddb87631335ed89c48d28c136e1b
purify-active__dynamic-change__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50007.json,1,look-twice.episode/v4,purify-active,dynamic-change,50007,completed,,,False,False,True,True,True,False,,False,,0.13435818417715306,clear,"[""blocked""]",2,0,3.465460421877334,e3e0454c5f0e1ffaee21d4a6b3afa35291d60caf34c1d11d79524697b71bc2d5
purify-active__dynamic-change__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50008.json,1,look-twice.episode/v4,purify-active,dynamic-change,50008,completed,,,False,True,False,True,True,False,,False,,0.15143055157133012,blocked,"[""blocked""]",2,0,8.531828263287334,09cfc559c7f66529ec36ccd292f037b502a9ca0f68a8232489fccb262bac87c7
purify-active__dynamic-change__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50009.json,1,look-twice.episode/v4,purify-active,dynamic-change,50009,completed,,,False,False,True,True,True,False,,False,,0.10257046847355167,clear,"[""blocked""]",2,0,3.5644594471553552,664bfb2ff556a9d9af08b37821908dfefc9b0b8796674c0118df9283c790e6dd
purify-active__dynamic-change__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50010.json,1,look-twice.episode/v4,purify-active,dynamic-change,50010,completed,,,False,True,False,True,True,False,,False,,0.10797067186983222,blocked,"[""blocked""]",2,0,8.531462350098446,b9830c12068b0a02016c1b472ca7d0c1c9d9ad70da1bc340a2c3903efa64630f
purify-active__dynamic-change__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50011.json,1,look-twice.episode/v4,purify-active,dynamic-change,50011,completed,,,False,True,True,True,True,False,,False,,0.12591213952417524,clear,"[""blocked""]",2,0,7.444692076660475,6a6ca56031c0721f25090b621b72845a035171298947339d91c7877a99001371
purify-active__dynamic-change__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50012.json,1,look-twice.episode/v4,purify-active,dynamic-change,50012,completed,,,False,True,False,True,True,False,,False,,0.154600571699959,blocked,"[""blocked""]",2,0,8.530933004604664,3db1d43db61f3b9f37d3ba1479598e6e4a37fac79d909311830525ddbfebbc9b
purify-active__dynamic-change__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50013.json,1,look-twice.episode/v4,purify-active,dynamic-change,50013,completed,,,False,False,True,True,True,False,,False,,0.062095299939404214,clear,"[""blocked""]",2,0,3.2454671400681256,48a1f83288cdd0d7df48b851a1ac10f713d4b6c00313c15175d03f82bdb32854
purify-active__dynamic-change__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50014.json,1,look-twice.episode/v4,purify-active,dynamic-change,50014,completed,,,False,False,False,True,True,False,,False,,0.07831986673090374,blocked,"[""blocked""]",2,0,5.751234386413897,e61bb728e2ead62efa5d830c655416556c3df27e4675c17bcb3d513ef7953a25
purify-active__dynamic-change__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50015.json,1,look-twice.episode/v4,purify-active,dynamic-change,50015,completed,,,False,False,True,True,True,False,,False,,0.0968699927471861,clear,"[""blocked""]",2,0,4.650492599608772,5ffd1bf97bdc31dac6e50147a630af8d280cb7868b57b194845cecc9f36f046a
purify-active__dynamic-change__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50016.json,1,look-twice.episode/v4,purify-active,dynamic-change,50016,completed,,,False,False,False,True,True,False,,False,,0.08960927278536035,blocked,"[""blocked""]",2,0,3.5644594471553552,8419c942e1a51be4253333a132defe70e60405bab67a3f3c5442f83f6cf12d6d
purify-active__dynamic-change__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50017.json,1,look-twice.episode/v4,purify-active,dynamic-change,50017,completed,,,False,True,True,True,True,False,,False,,0.1199591411393478,clear,"[""blocked""]",2,0,7.448895578840957,1d2c2cf7fdeac39dd10885b3ff2f8e3a33cceffee812f6f9fd2b9884710f6a5c
purify-active__dynamic-change__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50018.json,1,look-twice.episode/v4,purify-active,dynamic-change,50018,completed,,,False,False,False,True,True,False,,False,,0.021160341332864707,blocked,"[""blocked""]",2,0,4.603577209024478,7019746dbff900373c8f919136fc0b4c8a01c8969a15cedbc8953be54cdd3758
purify-active__dynamic-change__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__dynamic-change__seed-50019.json,1,look-twice.episode/v4,purify-active,dynamic-change,50019,completed,,,False,True,True,True,True,False,,False,,0.12235699632648322,clear,"[""blocked""]",2,0,7.442259933936086,e3c8bb215da3e02662e1b41ab70021cff2999629e3e922d0a03bd44bc5164152
purify-active__evidence-echo__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50000.json,1,look-twice.episode/v4,purify-active,evidence-echo,50000,completed,,,False,False,True,True,True,False,,True,True,0.1392337108804499,clear,"[""blocked""]",2,0,3.6634589101557795,bcb662fcfea8d3ea45e83a0a3107426cbf15a34fbf4cebc5c9d2dd9d17c3fa31
purify-active__evidence-echo__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50001.json,1,look-twice.episode/v4,purify-active,evidence-echo,50001,completed,,,False,False,False,True,True,False,,True,True,0.14947857395585773,blocked,"[""blocked""]",2,0,5.751518312227418,1fb67b6a7d6d23f414e637ad209f9c38d17bba52992c90526a8a2ca5db53ef64
purify-active__evidence-echo__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50002.json,1,look-twice.episode/v4,purify-active,evidence-echo,50002,completed,,,False,False,True,True,True,False,,True,True,0.139692760129013,clear,"[""blocked""]",2,0,3.5094599136721163,e6d32c2ff862f81c1558a312fe4715ce46e7d8f6253b01cfbc9a5dbf610af97b
purify-active__evidence-echo__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50003.json,1,look-twice.episode/v4,purify-active,evidence-echo,50003,completed,,,False,False,False,True,True,False,,True,True,0.09513348995193105,blocked,"[""blocked""]",2,0,5.751810464901986,d89e7de4f56c5a126fd2b409d5b2fac70c12b54b371b005f76d63f5341ed1114
purify-active__evidence-echo__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50004.json,1,look-twice.episode/v4,purify-active,evidence-echo,50004,completed,,,False,True,True,True,True,False,,True,True,0.16261938317450997,clear,"[""blocked""]",2,0,8.531019244024273,a2f1078a4b40e386c1e947dbb3c5a33fa607f00074e9e9f013f476cfd1d51bf2
purify-active__evidence-echo__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50005.json,1,look-twice.episode/v4,purify-active,evidence-echo,50005,completed,,,False,True,False,True,True,False,,True,True,0.04484461121875838,blocked,"[""blocked""]",2,0,8.534423638503672,8a64d67f4ac3ecd270de97b9844a9c303a2df01085d52a706ec0c1fb5e29d145
purify-active__evidence-echo__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50006.json,1,look-twice.episode/v4,purify-active,evidence-echo,50006,completed,,,False,False,True,True,True,False,,True,True,0.12061734427563608,clear,"[""blocked""]",2,0,3.443460735451196,b82fd4ec3ce0a3041badf144a519bd1672c58f42fdfa8910187e830268722390
purify-active__evidence-echo__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50007.json,1,look-twice.episode/v4,purify-active,evidence-echo,50007,completed,,,False,False,False,True,True,False,,True,True,0.10559035536821593,blocked,"[""blocked""]",2,0,3.465460421877334,c17330b9b7e27797370b23b683de5484504829cc98ddca9f37e0352766ec8104
purify-active__evidence-echo__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50008.json,1,look-twice.episode/v4,purify-active,evidence-echo,50008,completed,,,False,True,True,True,True,False,,True,True,0.15867550462042734,clear,"[""blocked""]",2,0,8.531828263287334,182d2a20e550e833ae3b976d88ea98ff91069f03c0cbabeb9df2fb879fbd5fd9
purify-active__evidence-echo__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50009.json,1,look-twice.episode/v4,purify-active,evidence-echo,50009,completed,,,False,False,False,True,True,False,,True,True,0.05587063407839088,blocked,"[""blocked""]",2,0,3.5644594471553552,132ba57b9206cc2bd8a76e2ea980a25116a425fa23b8a58309fffff08e7d53be
purify-active__evidence-echo__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50010.json,1,look-twice.episode/v4,purify-active,evidence-echo,50010,completed,,,False,True,True,True,True,False,,True,True,0.15744015719635174,clear,"[""blocked""]",2,0,8.531462350098446,ebc64a6eace6bc4ea3d2083e553933b67a62ded98c2662634b899df0804e6e49
purify-active__evidence-echo__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50011.json,1,look-twice.episode/v4,purify-active,evidence-echo,50011,completed,,,False,True,False,True,True,False,,True,True,0.09044795003256445,blocked,"[""blocked""]",2,0,7.444692076660475,02382d70cee7745612b39a77010ebc53a2ce80b1377f0e913b38833f62fd465a
purify-active__evidence-echo__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50012.json,1,look-twice.episode/v4,purify-active,evidence-echo,50012,completed,,,False,True,True,True,True,False,,True,True,0.1605623399289926,clear,"[""blocked""]",2,0,8.530933004604664,3696cd3a2492870ed37609fcf67acb1f7bb014967614d3baa98e098ee898fb8b
purify-active__evidence-echo__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50013.json,1,look-twice.episode/v4,purify-active,evidence-echo,50013,completed,,,False,False,False,True,True,False,,True,True,0.034624142719066,blocked,"[""blocked""]",2,0,3.2454671400681256,40256e3fc36230ed29b3e225c72b75d6e4b9441aa63fb9cffb33b089c883f1c2
purify-active__evidence-echo__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50014.json,1,look-twice.episode/v4,purify-active,evidence-echo,50014,completed,,,False,False,True,True,True,False,,True,True,0.15554123510650686,clear,"[""blocked""]",2,0,5.751234386413897,b44252d9c66681b5fb9dc1217c3a07662ca62a79d0cc972d2e979696183cd652
purify-active__evidence-echo__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50015.json,1,look-twice.episode/v4,purify-active,evidence-echo,50015,completed,,,False,False,False,True,True,False,,True,True,0.08249039504386779,blocked,"[""blocked""]",2,0,4.650492599608772,0deff7c0255a89a3875d14796865c3a1ec2241c37062ee365f18c39a12091f0e
purify-active__evidence-echo__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50016.json,1,look-twice.episode/v4,purify-active,evidence-echo,50016,completed,,,False,False,True,True,True,False,,True,True,0.13420552839976085,clear,"[""blocked""]",2,0,3.5644594471553552,d52596921b156d8d0220e8c7edd3f6e03f722f4d57081987acf28a1bbe243c9c
purify-active__evidence-echo__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50017.json,1,look-twice.episode/v4,purify-active,evidence-echo,50017,completed,,,False,True,False,True,True,False,,True,True,0.1167835728639911,blocked,"[""blocked""]",2,0,7.448895578840957,eba92f7af61b5b6538b18e0de3f2f6e078ec5ca76232937708dc060197be3e20
purify-active__evidence-echo__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50018.json,1,look-twice.episode/v4,purify-active,evidence-echo,50018,completed,,,False,False,True,True,True,False,,True,True,0.09346630374611153,clear,"[""blocked""]",3,1,5.654191297246329,83598e57729228ac5113128d605b8ad76fecd8d9f905b469932f84bab0f53f2c
purify-active__evidence-echo__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__evidence-echo__seed-50019.json,1,look-twice.episode/v4,purify-active,evidence-echo,50019,completed,,,False,True,False,True,True,False,,True,True,0.09309752074978228,blocked,"[""blocked""]",2,0,7.442259933936086,3d77acbd6aebaa0b139268e9d2050675e59ebf3a34af3182297e61e567bab6a5
purify-active__independent-noise__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50000.json,1,look-twice.episode/v4,purify-active,independent-noise,50000,completed,,,False,False,True,True,True,False,,False,,0.14824074473678905,clear,"[""blocked""]",2,0,3.6634589101557795,1b61dce50b5d05ff8dcf58e07030e1776915543eebc3c642e3004bb2932fb82d
purify-active__independent-noise__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50001.json,1,look-twice.episode/v4,purify-active,independent-noise,50001,completed,,,False,False,False,True,True,False,,False,,0.155117408804319,blocked,"[""blocked""]",2,0,5.751518312227418,f128e64934dba34cf61e53c2fba08671ccb3aa923ccf5a6a6daf17c6a75e4fde
purify-active__independent-noise__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50002.json,1,look-twice.episode/v4,purify-active,independent-noise,50002,completed,,,False,False,True,True,True,False,,False,,0.14868151367475135,clear,"[""blocked""]",2,0,3.5094599136721163,48060cb3f14e4635279aa4b93f50854be072592e3d894853429b62ab52514c6d
purify-active__independent-noise__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50003.json,1,look-twice.episode/v4,purify-active,independent-noise,50003,completed,,,False,False,False,True,True,False,,False,,0.09947701867162184,blocked,"[""blocked""]",2,0,5.751810464901986,273f28b5ed33bf776953f9188b74614eb0433dec88e65055dfa464788ce96ec8
purify-active__independent-noise__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50004.json,1,look-twice.episode/v4,purify-active,independent-noise,50004,completed,,,False,True,True,True,True,False,,False,,0.15924621690187957,clear,"[""blocked""]",2,0,8.531019244024273,1dc7fa0cdd3493a532a7ed6eeadff74603107e1e278c12fd640a5d77c8d6dced
purify-active__independent-noise__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50005.json,1,look-twice.episode/v4,purify-active,independent-noise,50005,completed,,,False,True,False,True,True,False,,False,,0.04630769526072198,blocked,"[""blocked""]",2,0,8.534423638503672,599a9340d0427451f0ec089eef154d6b5c12189777863f2d2b0b47f256c5d7c1
purify-active__independent-noise__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50006.json,1,look-twice.episode/v4,purify-active,independent-noise,50006,completed,,,False,False,True,True,True,False,,False,,0.12174661287251076,clear,"[""blocked""]",2,0,3.443460735451196,7ae4357f57465ae49c0638bfe55d54518ab7a3619d2e4affa3bb89d71942c948
purify-active__independent-noise__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50007.json,1,look-twice.episode/v4,purify-active,independent-noise,50007,completed,,,False,False,False,True,True,False,,False,,0.10534311119426254,blocked,"[""blocked""]",2,0,3.465460421877334,5c5f57f1f3fa5940b2a652d7af576a868fa264188b7b65f473ac727cfe48f18c
purify-active__independent-noise__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50008.json,1,look-twice.episode/v4,purify-active,independent-noise,50008,completed,,,False,True,True,True,True,False,,False,,0.16147453896624908,clear,"[""blocked""]",2,0,8.531828263287334,b177468436b5425ba05dbc32827831999bda5b01550a834763772b61d42fac25
